airport,date,time,temperature,pressure_station,pressure_sea,humidity,wind_direction,wind_speed,visibility
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",17:00,7,764.6,766.6,53,"Ветер, дующий с запада",(2 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",16:30,7,764.6,766.6,57,"Ветер, дующий с западо-северо-запада",(2 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",16:00,8,764.6,766.6,53,"Ветер, дующий с запада",(3 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",15:30,8,764.6,766.6,53,"Ветер, дующий с запада",(4 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",15:00,8,764.6,766.6,53,"Ветер, дующий с запада",(4 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",14:30,9,764.7,766.6,50,"Ветер, дующий с запада",(3 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",14:00,9,763.9,765.8,54,"Ветер, дующий с запада",(3 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",13:30,9,764.7,766.6,62,"Ветер, дующий с запада",(3 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",13:00,8,764.6,766.6,71,"Ветер, дующий с запада",(4 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",12:30,9,764.7,766.6,66,"Ветер, дующий с запада",(3 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",12:00,8,764.6,766.6,66,"Ветер, дующий с запада",(3 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",11:30,7,764.6,766.6,66,"Ветер, дующий с запада",(3 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",11:00,7,764.6,766.6,71,"Ветер, дующий с запада",(2 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",10:30,7,764.6,766.6,71,"Ветер, дующий с западо-северо-запада",(3 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",10:00,6,763.8,765.8,66,"Ветер, дующий с западо-северо-запада",(4 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",09:30,6,763.8,765.8,76,"Ветер, дующий с западо-северо-запада",(4 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",09:00,6,763.8,765.8,81,"Ветер, дующий с западо-северо-запада",(3 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",08:30,5,763.0,765.0,93,"Ветер, дующий с северо-северо-запада",(1 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",08:00,5,763.0,765.0,93,"Ветер, дующий с востоко-северо-востока",(2 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",07:30,5,763.0,765.0,93,"Ветер, дующий с северо-востока",(2 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",07:00,5,762.3,764.3,93,"Ветер, дующий с северо-северо-востока",(2 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",06:30,6,762.3,764.3,87,"Ветер, дующий с северо-северо-востока",(2 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",06:00,6,762.3,764.3,87,"Ветер, дующий с северо-северо-востока",(2 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",05:30,6,761.5,763.5,87,"Ветер, дующий с северо-северо-востока",(2 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",05:00,6,761.5,763.5,87,"Ветер, дующий с востоко-северо-востока",(1 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",04:30,6,761.5,763.5,87,"Ветер, дующий с северо-северо-востока",(1 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",04:00,6,760.8,762.8,93,"Ветер, дующий с северо-северо-востока",(3 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",03:30,6,760.8,762.8,93,"Ветер, дующий с северо-северо-востока",(3 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",03:00,7,760.8,762.8,93,"Ветер, дующий с северо-востока",(1 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",02:30,7,760.8,762.8,87,"Ветер, дующий с северо-северо-востока",(3 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",02:00,7,760.1,762.0,93,"Ветер, дующий с северо-востока",(4 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",01:30,9,760.1,762.0,87,"Ветер, дующий с юга",(2 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",01:00,9,760.1,762.0,87,"Ветер, дующий с востоко-юго-востока",(3 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",00:30,9,759.3,761.2,87,"Ветер, дующий с востоко-юго-востока",(3 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"17 января,среда",00:00,9,759.3,761.2,87,"Ветер, дующий с востоко-юго-востока",(2 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"16 января,вторник",23:30,9,758.6,760.5,87,"Ветер, дующий с востоко-юго-востока",(3 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"16 января,вторник",23:00,9,758.6,760.5,87,"Ветер, дующий с юго-востока",(4 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"16 января,вторник",22:30,10,757.8,759.7,76,"Ветер, дующий с востоко-юго-востока",(4 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"16 января,вторник",22:00,10,757.8,759.7,82,"Ветер, дующий с юго-востока",(4 м/с),10.0 и более
Сочи / им. В. И. Севастьянова (аэропорт),"16 января,вторник",21:30,10,757.1,759.0,76,"Ветер, дующий с юго-востока",(6 м/с),10.0 и более
